"First","Last","Player","Team","Season","Min","Shots","SoT","Dist","Solo","Goals","xG","xPlace","G.xG","KeyP","Dist.key","Assts","xA","A.xA","xG.xA","xGperShot","xAperPass","GmxGperShot","AmxAperPass"
"Keegan","Rosenberry","Keegan Rosenberry","PHI",2017,1119,4,2,26.7933228132246,0.5,0,0.276726072372905,-0.0685201963945571,-0.276726072372905,5,15.4308590176736,1,0.556615579965789,0.443384420034211,0.833341652338693,0.0691815180932262,0.111323115993158,-0.0691815180932262,0.0886768840068423
"Jermaine","Taylor","Jermaine Taylor","HOU",2015,1518,3,0,14.3113234037308,0,0,0.268578610485773,-0.268578610485773,-0.268578610485773,5,19.3988048325081,1,0.564700450362091,0.435299549637909,0.833279060847864,0.0895262034952577,0.112940090072418,-0.0895262034952577,0.0870599099275818
"Michael","Stephens","Michael Stephens","LAG",2012,NA,3,1,20.73613544,0.333333333333333,0,0.298030614582057,-0.184735704297242,-0.298030614582057,7,25.6264653457143,1,0.534008007520555,0.465991992479445,0.832038622102612,0.0993435381940189,0.0762868582172222,-0.0993435381940189,0.0665702846399207
"Damien","Perquis","Damien Perquis","TOR",2015,2162,6,2,9.72292032347151,0,1,0.654586513032761,-0.266195595260384,0.345413486967239,4,23.2446472289106,1,0.175225605849968,0.824774394150032,0.82981211888273,0.109097752172127,0.043806401462492,0.0575689144945398,0.206193598537508
"Jose","Aja","Jose Aja","ORL",2016,881,9,1,10.179408301458,0,0,0.82963279195936,0.0540024923892872,-0.82963279195936,0,NA,0,0,0,0.82963279195936,0.0921814213288178,0,-0.0921814213288178,0
"Rich","Balchan","Rich Balchan","CLB",2011,NA,1,1,8.987463491,0,1,0.402103127197752,0.443920635376983,0.597896872802248,5,21.634944248,0,0.427264566001111,-0.427264566001111,0.829367693198863,0.402103127197752,0.0854529132002222,0.597896872802248,-0.0854529132002222
"Warren","Creavalle","Warren Creavalle","PHI",2016,1917,4,0,23.4017192713201,0.25,0,0.216940954677752,-0.216940954677752,-0.216940954677752,11,26.1634731861935,1,0.612011158973333,0.387988841026667,0.828952113651085,0.0542352386694381,0.0556373780884848,-0.0542352386694381,0.0352717128206061
"Wells","Thompson","Wells Thompson","COL, CHI",2012,NA,11,2,25.4715313454545,0.0909090909090909,0,0.637151880810917,-0.373052960115639,-0.637151880810917,6,30.2439247683333,0,0.19128842179768,-0.19128842179768,0.828440302608597,0.0579228982555379,0.0318814036329467,-0.0579228982555379,-0.0318814036329467
"Jermaine","Jones","Jermaine Jones","NER",2015,1373,12,4,27.8088861145215,0.25,0,0.543013552133672,-0.369153937165633,-0.543013552133672,7,27.3447953809994,0,0.285185174746558,-0.285185174746558,0.82819872688023,0.0452511293444727,0.0407407392495083,-0.0452511293444727,-0.0407407392495083
"A.J.","DeLaGarza","A.J. DeLaGarza","LAG",2015,2050,4,0,22.9936181474888,0,0,0.295429773449542,-0.295429773449542,-0.295429773449542,5,16.465408509845,0,0.531387847344377,-0.531387847344377,0.82681762079392,0.0738574433623855,0.106277569468875,-0.0738574433623855,-0.106277569468875
"Sal","Zizzo","Sal Zizzo","POR",2013,NA,2,2,7.545950204,1,1,0.696965140507251,0.0436255701532677,0.303034859492749,3,18.1219151066667,0,0.129436841388945,-0.129436841388945,0.826401981896196,0.348482570253626,0.043145613796315,0.151517429746374,-0.043145613796315
"Carlos","Bocanegra","Carlos Bocanegra","CHV",2013,NA,6,2,17.533948365,0,0,0.397577744652305,0.124842447823289,-0.397577744652305,3,17.1147640853333,0,0.427682714968131,-0.427682714968131,0.825260459620436,0.0662629574420509,0.142560904989377,-0.0662629574420509,-0.142560904989377
"Dennis","Iapichino","Dennis Iapichino","MTL, DCU",2013,NA,3,0,29.62782022,0.333333333333333,0,0.0880067847327867,-0.0880067847327867,-0.0880067847327867,8,21.010636624875,0,0.735874318967765,-0.735874318967765,0.823881103700551,0.0293355949109289,0.0919842898709706,-0.0293355949109289,-0.0919842898709706
"Chris","Wingert","Chris Wingert","RSL",2011,NA,9,2,34.4458241922222,0.222222222222222,0,0.213123256104557,-0.166107689847114,-0.213123256104557,9,24.30729337,1,0.608143986918898,0.391856013081102,0.821267243023456,0.0236803617893952,0.0675715541020998,-0.0236803617893952,0.0435395570090113
"Bruno","Guarda","Bruno Guarda","FCD",2011,NA,6,1,25.9276432166667,0.333333333333333,0,0.45322710759896,-0.415703535867325,-0.45322710759896,5,26.964916434,1,0.366842668920267,0.633157331079733,0.820069776519227,0.0755378512664933,0.0733685337840534,-0.0755378512664933,0.126631466215947
"Doneil","Henry","Doneil Henry","TOR",2012,NA,10,3,13.682978267,0.1,1,0.723200383322058,0.472165938782557,0.276799616677942,3,31.7662668,0,0.0950239930924405,-0.0950239930924405,0.818224376414499,0.0723200383322058,0.0316746643641468,0.0276799616677942,-0.0316746643641468
"Chris","Korb","Chris Korb","DCU",2011,NA,0,0,NA,NA,0,0,0,0,11,18.55839159,2,0.813205535335689,1.18679446466431,0.813205535335689,0,0.0739277759396081,0,0.107890405878574
"Brian","Ownby","Brian Ownby","HOU",2012,NA,5,2,22.540226356,0.6,0,0.259363823660621,-0.0090067389643233,-0.259363823660621,3,14.1442687533333,1,0.553054733579043,0.446945266420957,0.812418557239664,0.0518727647321242,0.184351577859681,-0.0518727647321242,0.148981755473652
"Michael","Seaton","Michael Seaton","DCU",2014,NA,3,2,10.0102222343333,0,0,0.811794506709054,0.275459883266728,-0.811794506709054,0,NA,0,0,0,0.811794506709054,0.270598168903018,0,-0.270598168903018,0
"Bobby","Warshaw","Bobby Warshaw","FCD",2011,NA,2,1,8.458436618,0,1,0.664202518667888,0.211364037947914,0.335797481332112,3,30.16999137,0,0.144873203272252,-0.144873203272252,0.80907572194014,0.332101259333944,0.0482910677574172,0.167898740666056,-0.0482910677574172
"Daniel","Woolard","Daniel Woolard","DCU",2013,NA,5,3,12.8102414168,0.6,0,0.45415643613116,-0.0528682546499359,-0.45415643613116,2,10.260459954,1,0.354300501998143,0.645699498001857,0.808456938129303,0.090831287226232,0.177150250999072,-0.090831287226232,0.322849749000928
"Demar","Phillips","Demar Phillips","RSL",2017,1021,3,0,30.4686923772841,0.333333333333333,0,0.125557934352481,-0.125557934352481,-0.125557934352481,8,25.5910506269811,2,0.681923367667457,1.31807663233254,0.807481302019938,0.0418526447841603,0.0852404209584321,-0.0418526447841603,0.164759579041568
"Kevin","Burns","Kevin Burns","CLB",2011,NA,11,2,31.1349451463636,0.363636363636364,0,0.360423380630461,-0.244345042612444,-0.360423380630461,6,22.6231035733333,0,0.446230963160583,-0.446230963160583,0.806654343791044,0.0327657618754964,0.0743718271934305,-0.0327657618754964,-0.0743718271934305
"Michael","Parkhurst","Michael Parkhurst","CLB",2015,2960,3,0,8.58030983519063,0,0,0.33888420411175,-0.33888420411175,-0.33888420411175,7,19.730719405209,1,0.464090869410711,0.535909130589289,0.802975073522461,0.112961401370583,0.0662986956301016,-0.112961401370583,0.0765584472270413
"Ishmael","Yartey","Ishmael Yartey","POR",2015,242,5,2,22.4691375830382,0.2,0,0.462210976455787,-0.134318255393625,-0.462210976455787,4,19.8053883190071,1,0.340501520738331,0.659498479261669,0.802712497194118,0.0924421952911574,0.0851253801845827,-0.0924421952911574,0.164874619815417
"Giovani","Casillas","Giovani Casillas","CHV",2013,NA,3,1,24.3508271633333,0.333333333333333,1,0.327187295969236,0.360637158921111,0.672812704030764,3,13.6948715093333,0,0.473786838813794,-0.473786838813794,0.80097413478303,0.109062431989745,0.157928946271265,0.224270901343588,-0.157928946271265
"Pablo","Alvarez","Pablo Alvarez","NYC",2015,275,5,1,26.9526311270464,0,0,0.217172428752655,-0.0181747083014636,-0.217172428752655,4,15.9498822710928,0,0.583701783600606,-0.583701783600606,0.800874212353261,0.043434485750531,0.145925445900152,-0.043434485750531,-0.145925445900152
"Matias","Sanchez","Matias Sanchez","CLB",2013,NA,6,1,24.5514897,0,1,0.324211207755023,-0.2760326561183,0.675788792244977,11,27.7219988054545,1,0.476633144207512,0.523366855792488,0.800844351962535,0.0540352012925039,0.0433302858370465,0.112631465374163,0.0475788050720444
"Agus","Agus","Agus","HOU",2016,712,8,2,12.6359708953805,0.25,0,0.751211462736126,-0.0812791039665427,-0.751211462736126,1,14.7679788732243,0,0.0484779076420903,-0.0484779076420903,0.799689370378217,0.0939014328420158,0.0484779076420903,-0.0939014328420158,-0.0484779076420903
"Kevin","Alston","Kevin Alston","NER",2015,994,1,0,28.3847111135555,0,0,0.0385710495588778,-0.0385710495588778,-0.0385710495588778,4,16.5712125120129,0,0.760576442214032,-0.760576442214032,0.799147491772909,0.0385710495588778,0.190144110553508,-0.0385710495588778,-0.190144110553508
"Emiliano","Dudar","Emiliano Dudar","DCU",2012,NA,4,1,22.77218813775,0,0,0.682941172898095,-0.64561430430121,-0.682941172898095,2,23.791468875,0,0.11608608359597,-0.11608608359597,0.799027256494065,0.170735293224524,0.0580430417979848,-0.170735293224524,-0.0580430417979848
"Nick","Hagglund","Nick Hagglund","TOR",2016,920,3,1,19.0564644082157,0.333333333333333,0,0.216458319374583,0.320527433838868,-0.216458319374583,4,16.1678919381084,0,0.580152409062778,-0.580152409062778,0.796610728437361,0.072152773124861,0.145038102265695,-0.072152773124861,-0.145038102265695
"Victor","Arboleda","Victor Arboleda","POR",2017,70,6,1,18.2040694908241,0.5,0,0.681619597816782,-0.514749215901552,-0.681619597816782,2,21.5383902186599,0,0.114137326485438,-0.114137326485438,0.79575692430222,0.113603266302797,0.0570686632427192,-0.113603266302797,-0.0570686632427192
"Jordan","Stewart","Jordan Stewart","SJE",2015,1196,9,0,24.2491548959497,0.666666666666667,0,0.437921411143836,-0.437921411143836,-0.437921411143836,5,28.2861226596763,1,0.355943380132678,0.644056619867322,0.793864791276514,0.0486579345715374,0.0711886760265355,-0.0486579345715374,0.128811323973464
"Erick","Neres da Cruz","Erick Neres da Cruz","FCD",2013,NA,7,0,21.4409708184286,0.428571428571429,0,0.793542928695554,-0.793542928695554,-0.793542928695554,0,NA,0,0,0,0.793542928695554,0.113363275527936,0,-0.113363275527936,0
"Hanyer","Mosquera","Hanyer Mosquera","POR",2012,NA,8,0,14.265935532125,0.125,0,0.712552294427696,-0.712552294427696,-0.712552294427696,2,20.902095495,0,0.0809103763870684,-0.0809103763870684,0.793462670814765,0.089069036803462,0.0404551881935342,-0.089069036803462,-0.0404551881935342
"Gideon","Baah","Gideon Baah","NYRB",2016,502,8,3,14.0464116252341,0.125,2,0.793345585462263,0.91738895718512,1.20665441453774,0,NA,0,0,0,0.793345585462263,0.0991681981827829,0,0.150831801817217,0
"Eriq","Zavaleta","Eriq Zavaleta","TOR",2015,1050,6,1,10.4915323716289,0.166666666666667,1,0.792638283795243,-0.0443573606590945,0.207361716204757,0,NA,0,0,0,0.792638283795243,0.13210638063254,0,0.0345602860341262,0
"Jun","Marques Davidson","Jun Marques Davidson","VAN",2012,NA,5,0,28.983218542,0.2,0,0.214865604015245,-0.214865604015245,-0.214865604015245,7,28.96556819,0,0.577168242812766,-0.577168242812766,0.792033846828011,0.0429731208030491,0.0824526061161094,-0.0429731208030491,-0.0824526061161094
"Sainey","Nyassi","Sainey Nyassi","DCU",2013,NA,10,1,22.932656453,0.1,0,0.573162840258675,-0.505364579168819,-0.573162840258675,1,10.60615034,0,0.217863021920229,-0.217863021920229,0.791025862178905,0.0573162840258675,0.217863021920229,-0.0573162840258675,-0.217863021920229
"Seth","Sinovic","Seth Sinovic","SKC",2015,945,6,2,30.9319137140251,0.166666666666667,0,0.149064250497955,0.0524759116410839,-0.149064250497955,7,21.3519061784763,0,0.640837245091294,-0.640837245091294,0.78990149558925,0.0248440417496592,0.0915481778701849,-0.0248440417496592,-0.0915481778701849
"Maximiliano","Urruti","Maximiliano Urruti","POR",2013,NA,6,2,17.5244756968333,0,1,0.629899352879863,-0.267335946540031,0.370100647120137,4,25.31166099,0,0.15770133483229,-0.15770133483229,0.787600687712153,0.104983225479977,0.0394253337080725,0.0616834411866895,-0.0394253337080725
"Mikey","Lopez","Mikey Lopez","SKC",2015,503,3,1,18.7603163713485,0.333333333333333,0,0.650154051660886,-0.604519869429237,-0.650154051660886,2,21.0665810811853,0,0.133047522420326,-0.133047522420326,0.783201574081212,0.216718017220295,0.0665237612101632,-0.216718017220295,-0.0665237612101632
"Ben","Zemanski","Ben Zemanski","POR",2017,474,3,1,32.4006184023569,0.333333333333333,0,0.0898781296650163,-0.0550366128318408,-0.0898781296650163,7,14.7941198076209,1,0.691868851394634,0.308131148605366,0.781746981059651,0.0299593765550055,0.0988384073420906,-0.0299593765550055,0.0440187355150522
"Carlyle","Mitchell","Carlyle Mitchell","VAN",2013,NA,5,1,10.581650746,0.2,0,0.411626645685148,-0.124668994485379,-0.411626645685148,5,23.118636722,2,0.369611550955955,1.63038844904404,0.781238196641103,0.0823253291370296,0.073922310191191,-0.0823253291370296,0.326077689808809
"Je-Vaughn","Watson","Je-Vaughn Watson","NER",2017,840,5,2,21.0272093784334,0.2,0,0.261015455777233,0.0113087411953725,-0.261015455777233,3,13.6191331890707,0,0.519339402700242,-0.519339402700242,0.780354858477475,0.0522030911554465,0.173113134233414,-0.0522030911554465,-0.173113134233414
"Marvell","Wynne","Marvell Wynne","SJE",2016,2920,0,0,NA,NA,0,0,0,0,9,23.511032768369,1,0.780231328264513,0.219768671735487,0.780231328264513,0,0.0866923698071681,0,0.024418741303943
"Ty","Harden","Ty Harden","SJE",2013,NA,3,0,10.3203023593333,0.666666666666667,0,0.603416858696898,-0.603416858696898,-0.603416858696898,2,10.557999855,0,0.174641638703952,-0.174641638703952,0.77805849740085,0.201138952898966,0.087320819351976,-0.201138952898966,-0.087320819351976
"Moises","Hernandez","Moises Hernandez","FCD",2014,NA,7,2,29.1880303928571,0.571428571428571,0,0.205484049045589,-0.160294021490609,-0.205484049045589,8,21.541542706125,0,0.57188393804546,-0.57188393804546,0.777367987091048,0.0293548641493698,0.0714854922556825,-0.0293548641493698,-0.0714854922556825
"Sheanon","Williams","Sheanon Williams","VAN",2017,1416,2,0,35.6696311644243,1,0,0.0459084505746616,-0.0459084505746616,-0.0459084505746616,9,21.271073259089,2,0.728849168300709,1.27115083169929,0.774757618875371,0.0229542252873308,0.080983240922301,-0.0229542252873308,0.141238981299921
"Richard","Eckersley","Richard Eckersley","TOR",2012,NA,10,1,34.846910653,0.5,0,0.192068480194411,-0.128847513814955,-0.192068480194411,12,24.0055905333333,1,0.582488158860392,0.417511841139608,0.774556639054804,0.0192068480194411,0.0485406799050327,-0.0192068480194411,0.0347926534283006
"Miguel","Aguilar","Miguel Aguilar","DCU",2015,598,4,0,27.8844833020765,0.5,0,0.240310948676966,-0.240310948676966,-0.240310948676966,5,20.2203299513819,0,0.53287989048243,-0.53287989048243,0.773190839159396,0.0600777371692416,0.106575978096486,-0.0600777371692416,-0.106575978096486
"Michael","Lahoud","Michael Lahoud","PHI",2015,1301,6,0,20.1703034402569,0.5,0,0.613905937996208,-0.613905937996208,-0.613905937996208,4,27.8032348243084,0,0.157393254326635,-0.157393254326635,0.771299192322843,0.102317656332701,0.0393483135816587,-0.102317656332701,-0.0393483135816587
"Kosuke","Kimura","Kosuke Kimura","NYRB",2013,NA,2,0,29.615241135,0,0,0.0729324878059146,-0.0729324878059146,-0.0729324878059146,7,17.4177555844286,1,0.696030570495664,0.303969429504336,0.768963058301579,0.0364662439029573,0.0994329386422378,-0.0364662439029573,0.0434242042149051
"Andrew","Baptiste","Andrew Baptiste","CHV",2014,NA,8,0,15.13701184125,0.25,0,0.671648869458633,-0.671648869458633,-0.671648869458633,2,26.021178145,0,0.0953620926260804,-0.0953620926260804,0.767010962084713,0.0839561086823291,0.0476810463130402,-0.0839561086823291,-0.0476810463130402
"Servando","Carrasco","Servando Carrasco","ORL",2017,880,5,1,22.3161581501633,0.4,1,0.406361158365677,0.120139324913052,0.593638841634323,6,25.9353671513492,0,0.35965230785418,-0.35965230785418,0.766013466219856,0.0812722316731353,0.05994205130903,0.118727768326865,-0.05994205130903
"Rafael","Robayo","Rafael Robayo","CHI",2012,NA,5,0,22.666322426,0,0,0.347928904136046,-0.347928904136046,-0.347928904136046,10,26.678018508,0,0.417935455714719,-0.417935455714719,0.765864359850765,0.0695857808272093,0.0417935455714719,-0.0695857808272093,-0.0417935455714719
"Hassoun","Camara","Hassoun Camara","MTL",2015,518,5,0,16.6979238205835,0,0,0.502907965905336,-0.502907965905336,-0.502907965905336,2,16.4052189068986,0,0.261118444239164,-0.261118444239164,0.7640264101445,0.100581593181067,0.130559222119582,-0.100581593181067,-0.130559222119582
"Soony","Saad","Soony Saad","SKC",2012,NA,7,2,19.03711183,0.142857142857143,0,0.581367176449489,-0.270099406552842,-0.581367176449489,4,16.509017525,0,0.182572901200855,-0.182572901200855,0.763940077650344,0.0830524537784984,0.0456432253002136,-0.0830524537784984,-0.0456432253002136
"Giancarlo","Gonzalez","Giancarlo Gonzalez","CLB",2014,NA,9,1,12.8584914523333,0,1,0.763624235854794,-0.113337599486852,0.236375764145206,0,NA,0,0,0,0.763624235854794,0.0848471373171993,0,0.0262639737939118,0
"James","Riley","James Riley","COL",2015,1516,5,2,25.2586462304713,0.4,1,0.20289865804645,0.252201931300211,0.79710134195355,8,22.2101080526934,0,0.557077529164529,-0.557077529164529,0.759976187210979,0.0405797316092901,0.0696346911455661,0.15942026839071,-0.0696346911455661
"Martin","Bonjour","Martin Bonjour","VAN",2012,NA,8,2,12.859619530875,0.25,1,0.759778627646957,0.0344982098636492,0.240221372353043,0,NA,0,0,0,0.759778627646957,0.0949723284558697,0,0.0300276715441303,0
"Richie","Marquez","Richie Marquez","PHI",2015,1943,5,2,9.4452420248265,0,0,0.598023756847755,0.258557052047783,-0.598023756847755,2,16.4854550763438,0,0.16146772013951,-0.16146772013951,0.759491476987265,0.119604751369551,0.080733860069755,-0.119604751369551,-0.080733860069755
"Carlos","Borja","Carlos Borja","CHV",2013,NA,2,0,17.1921005975,0,0,0.128028380167809,-0.128028380167809,-0.128028380167809,6,20.627163891,2,0.631025269838763,1.36897473016124,0.759053650006572,0.0640141900839044,0.105170878306461,-0.0640141900839044,0.228162455026873
"Shaun","Francis","Shaun Francis","CLB",2012,NA,6,1,28.60825479,0.5,0,0.223286456575583,-0.172685493005627,-0.223286456575583,5,14.4821717366,2,0.535593095342208,1.46440690465779,0.758879551917791,0.0372144094292639,0.107118619068442,-0.0372144094292639,0.292881380931558
"Caleb","Calvert","Caleb Calvert","COL",2016,179,5,3,17.2877796176096,0.2,0,0.757673967352958,-0.507083812091695,-0.757673967352958,0,NA,0,0,0,0.757673967352958,0.151534793470592,0,-0.151534793470592,0
"Darrius","Barnes","Darrius Barnes","NER",2015,421,1,0,6.75059256658258,0,0,0.265547079275049,-0.265547079275049,-0.265547079275049,2,25.0426470551148,1,0.491594472939075,0.508405527060925,0.757141552214124,0.265547079275049,0.245797236469537,-0.265547079275049,0.254202763530463
"Chris","Wingert","Chris Wingert","RSL",2016,1584,5,0,23.8998240979902,0.2,0,0.313195843580079,-0.313195843580079,-0.313195843580079,7,21.4345108094639,0,0.443705432095908,-0.443705432095908,0.756901275675987,0.0626391687160159,0.0633864902994154,-0.0626391687160159,-0.0633864902994154
"Chris","Ritter","Chris Ritter","CHI",2015,416,0,0,NA,NA,0,0,0,0,7,20.9173432723825,0,0.756672561480575,-0.756672561480575,0.756672561480575,0,0.108096080211511,0,-0.108096080211511
"Joe","Bendik","Joe Bendik","TOR",2014,NA,0,0,NA,NA,0,0,0,0,1,5.324096167,1,0.755416187913068,0.244583812086932,0.755416187913068,0,0.755416187913068,0,0.244583812086932
"Larrys","Mabiala","Larrys Mabiala","POR",2017,1241,9,0,10.834760480699,0.111111111111111,0,0.754149853515854,-0.754149853515854,-0.754149853515854,0,NA,0,0,0,0.754149853515854,0.0837944281684283,0,-0.0837944281684283,0
"Leonardo","Leonardo","Leonardo","LAG",2015,2386,8,1,14.05830382431,0.25,0,0.639445774240447,-0.580980498133406,-0.639445774240447,4,26.4107395753658,0,0.114163465811329,-0.114163465811329,0.753609240051776,0.0799307217800558,0.0285408664528323,-0.0799307217800558,-0.0285408664528323
"Kevin","Goldthwaite","Kevin Goldthwaite","POR",2011,NA,1,1,4.376585427,0,1,0.752449649172071,0.220733409967203,0.247550350827929,0,NA,0,0,0,0.752449649172071,0.752449649172071,0,0.247550350827929,0
"Shaun","Francis","Shaun Francis","SJE",2014,NA,7,1,26.4106664757143,0.142857142857143,0,0.221394930935585,-0.139308175340798,-0.221394930935585,9,21.4239275688889,0,0.530423715255675,-0.530423715255675,0.751818646191259,0.0316278472765121,0.0589359683617416,-0.0316278472765121,-0.0589359683617416
"Victor","Bernardez","Victor Bernardez","SJE",2015,2638,11,0,20.2325225232779,0.454545454545455,0,0.685181139391187,-0.685181139391187,-0.685181139391187,1,21.5810709882527,0,0.0662421190487765,-0.0662421190487765,0.751423258439964,0.0622891944901079,0.0662421190487765,-0.0622891944901079,-0.0662421190487765
"Egidio","Arevalo Rios","Egidio Arevalo Rios","CHI",2013,NA,11,3,25.3853537290909,0.363636363636364,0,0.5678073061709,-0.311652656347565,-0.5678073061709,4,28.8141678925,0,0.183555547280959,-0.183555547280959,0.751362853451859,0.0516188460155364,0.0458888868202397,-0.0516188460155364,-0.0458888868202397
"Bobby","Convey","Bobby Convey","NYRB",2014,NA,3,0,25.8721457933333,0.666666666666667,0,0.15998324544635,-0.15998324544635,-0.15998324544635,8,19.444037845,0,0.590454290626719,-0.590454290626719,0.75043753607307,0.0533277484821168,0.0738067863283399,-0.0533277484821168,-0.0738067863283399
"Kofi","Opare","Kofi Opare","DCU",2016,906,6,1,12.2966342997069,0,0,0.599580501398154,-0.568195987949933,-0.599580501398154,2,21.8703256618002,0,0.15044589644219,-0.15044589644219,0.750026397840344,0.0999300835663591,0.0752229482210948,-0.0999300835663591,-0.0752229482210948
"Xavier","Kouassi","Xavier Kouassi","NER",2017,1230,5,1,24.1797769748308,0.4,1,0.446684608555915,0.303835683160332,0.553315391444085,6,25.7766133938017,0,0.302723496484347,-0.302723496484347,0.749408105040261,0.0893369217111829,0.0504539160807245,0.110663078288817,-0.0504539160807245
"Landon","Donovan","Landon Donovan","LAG",2016,262,4,1,16.6995996882887,0,1,0.357824260929205,0.0131593925476355,0.642175739070795,3,13.1399587032616,0,0.390255547456817,-0.390255547456817,0.748079808386022,0.0894560652323013,0.130085182485606,0.160543934767699,-0.130085182485606
"Dylan","Remick","Dylan Remick","HOU",2017,1237,6,1,14.4367990309709,0.166666666666667,1,0.359979439726299,0.199652664303246,0.640020560273701,5,21.1306152138238,0,0.385841927924952,-0.385841927924952,0.745821367651252,0.0599965732877165,0.0771683855849905,0.10667009337895,-0.0771683855849905
"Mehdi","Ballouchy","Mehdi Ballouchy","VAN",2014,NA,1,0,20.39607805,1,0,0.0787779001625592,-0.0787779001625592,-0.0787779001625592,6,25.865928175,0,0.665650590418369,-0.665650590418369,0.744428490580929,0.0787779001625592,0.110941765069728,-0.0787779001625592,-0.110941765069728
"Kwadwo","Poku","Kwadwo Poku","NYC",2016,289,3,1,22.4776022850171,0,1,0.118150773687257,0.0622585459917433,0.881849226312743,6,21.5564504710748,0,0.625563446282883,-0.625563446282883,0.74371421997014,0.0393835912290858,0.10426057438048,0.293949742104248,-0.10426057438048
"Richard","Eckersley","Richard Eckersley","TOR",2013,NA,8,3,27.84061573625,0.25,0,0.328134021764377,-0.0938543856397538,-0.328134021764377,7,21.8674918942857,0,0.41556294483139,-0.41556294483139,0.743696966595767,0.0410167527205472,0.0593661349759128,-0.0410167527205472,-0.0593661349759128
"Donny","Toia","Donny Toia","CHV",2014,NA,12,3,25.50414832,0.166666666666667,0,0.483375238424299,0.18214015340448,-0.483375238424299,2,13.03226229,0,0.258952099776502,-0.258952099776502,0.742327338200801,0.0402812698686916,0.129476049888251,-0.0402812698686916,-0.129476049888251
"Kyle","Fisher","Kyle Fisher","MTL",2017,1560,6,1,13.4712888515722,0,1,0.492389677231521,-0.139839660508467,0.507610322768479,2,18.0644403472547,0,0.248015832931796,-0.248015832931796,0.740405510163317,0.0820649462052535,0.124007916465898,0.0846017204614132,-0.124007916465898
"Jimmy","Medranda","Jimmy Medranda","SKC",2015,434,5,0,23.9862408100878,0.2,0,0.326726059861927,-0.326726059861927,-0.326726059861927,3,14.6639939774007,0,0.410258973995629,-0.410258973995629,0.736985033857556,0.0653452119723854,0.136752991331876,-0.0653452119723854,-0.136752991331876
"Jordi","Quintilla","Jordi Quintilla","SKC",2015,302,7,3,27.2444855974033,0.428571428571429,0,0.445569909704251,0.629616372921457,-0.445569909704251,3,25.0943080023614,0,0.289567102720514,-0.289567102720514,0.735137012424766,0.0636528442434645,0.0965223675735047,-0.0636528442434645,-0.0965223675735047
"Adam","Moffat","Adam Moffat","HOU, POR",2011,NA,21,8,33.2701638561905,0.285714285714286,2,0.55014171782063,0.738940638341756,1.44985828217937,5,31.338564788,1,0.183901170352099,0.816098829647901,0.734042888172729,0.0261972246581252,0.0367802340704198,0.06904087057997,0.16321976592958
"Servando","Carrasco","Servando Carrasco","SEA",2011,NA,7,0,28.7497322671429,0.428571428571429,0,0.283654248897564,-0.283654248897564,-0.283654248897564,6,21.0568321438333,0,0.450242592938981,-0.450242592938981,0.733896841836545,0.0405220355567948,0.0750404321564968,-0.0405220355567948,-0.0750404321564968
"Darrius","Barnes","Darrius Barnes","NER",2012,NA,2,1,7.906962882,0,1,0.477124640970529,-0.22792938242272,0.522875359029471,5,25.139649086,0,0.25518482701511,-0.25518482701511,0.732309467985639,0.238562320485264,0.051036965403022,0.261437679514736,-0.051036965403022
"Jefferson","Mena","Jefferson Mena","NYC",2016,1375,6,2,27.0496904648146,0.166666666666667,1,0.649990171511504,0.294361254405019,0.350009828488496,1,19.9874316759307,0,0.0815030635476954,-0.0815030635476954,0.731493235059199,0.108331695251917,0.0815030635476954,0.0583349714147494,-0.0815030635476954
"Jared","Watts","Jared Watts","COL",2016,1745,8,0,13.914977728519,0,0,0.64225339970208,-0.64225339970208,-0.64225339970208,2,24.0625257272266,0,0.0891765043788205,-0.0891765043788205,0.731429904080901,0.08028167496276,0.0445882521894103,-0.08028167496276,-0.0445882521894103
"Jose","Goncalves","Jose Goncalves","NER",2016,2670,3,0,17.8716398661055,0.333333333333333,0,0.184924005759489,-0.184924005759489,-0.184924005759489,6,23.3139231753881,0,0.541174928449965,-0.541174928449965,0.726098934209455,0.0616413352531631,0.0901958214083276,-0.0616413352531631,-0.0901958214083276
"Darrius","Barnes","Darrius Barnes","NER",2016,357,1,1,2.46260025176641,1,0,0.726055822911287,0.221818689010605,-0.726055822911287,0,NA,0,0,0,0.726055822911287,0.726055822911287,0,-0.726055822911287,0
"Alex","Caskey","Alex Caskey","SEA",2013,NA,3,0,25.4118462533333,1,0,0.121831402718857,-0.121831402718857,-0.121831402718857,6,18.4842590718333,0,0.600729191790288,-0.600729191790288,0.722560594509144,0.0406104675729523,0.100121531965048,-0.0406104675729523,-0.100121531965048
"Tony","Cascio","Tony Cascio","HOU",2014,NA,8,1,25.017174935,0,0,0.351985378424358,-0.299622730305596,-0.351985378424358,8,27.15951189125,0,0.366551519850043,-0.366551519850043,0.718536898274401,0.0439981723030448,0.0458189399812554,-0.0439981723030448,-0.0458189399812554
"Bobby","Burling","Bobby Burling","COL",2015,2071,9,3,14.1867370674283,0.222222222222222,2,0.588173618487245,0.526615681890979,1.41182638151276,2,14.6041615324846,0,0.12847157357347,-0.12847157357347,0.716645192060715,0.0653526242763605,0.0642357867867351,0.156869597945862,-0.0642357867867351
